FileName,text,audio
krHZuqfXrPU_21,27,579
krHZuqfXrPU_22,29,628
krHZuqfXrPU_23,23,602
krHZuqfXrPU_24,34,741
krHZuqfXrPU_25,24,675
krHZuqfXrPU_26,18,590
krHZuqfXrPU_27,34,919
krHZuqfXrPU_28,19,511
krHZuqfXrPU_29,19,424
krHZuqfXrPU_3,33,934
krHZuqfXrPU_4,19,611
krHZuqfXrPU_5,36,928
krHZuqfXrPU_6,57,1252
krHZuqfXrPU_7,23,526
krHZuqfXrPU_8,24,695
krHZuqfXrPU_9,19,619
ku-dtUqCm2o_0,22,546
ku-dtUqCm2o_1,25,629
kuQWPuhnlHs_0,30,1179
kuQWPuhnlHs_1,65,2049
kuQWPuhnlHs_2,53,1638
kuQWPuhnlHs_3,46,1582
kwkhYpCHWPw_0,28,942
kwkhYpCHWPw_1,63,2036
kwkhYpCHWPw_2,23,860
kwkhYpCHWPw_3,17,593
kwkhYpCHWPw_4,44,1161
kwkhYpCHWPw_5,24,937
kwkhYpCHWPw_6,16,476
kwkhYpCHWPw_7,20,580
kx544gnOZB0_0,16,1051
kx544gnOZB0_1,26,1243
kxcCxbsKx3w_0,8,233
kxcCxbsKx3w_1,13,315
kxcCxbsKx3w_2,15,406
kxcCxbsKx3w_3,37,945
kxcCxbsKx3w_4,13,390
kxcCxbsKx3w_5,21,612
kxcCxbsKx3w_6,62,1637
kxcCxbsKx3w_7,16,333
kxcCxbsKx3w_8,11,249
ky7Q5onqxGw_0,21,650
ky7Q5onqxGw_1,24,744
ky7Q5onqxGw_2,35,1303
kyPepNmxaj8_0,25,826
kyPepNmxaj8_1,17,491
kyPepNmxaj8_2,23,589
kz7ahNfXFsk_0,23,388
kzmaKnujN64_0,21,665
kzmaKnujN64_1,11,192
kzmaKnujN64_2,24,738
kzmaKnujN64_3,9,263
kzmaKnujN64_4,31,1058
kzmaKnujN64_5,20,603
kzmaKnujN64_6,27,740
l-nM_U1qpko_0,37,509
l-nM_U1qpko_1,18,296
l-nM_U1qpko_2,27,432
l-nM_U1qpko_3,24,373
l-nM_U1qpko_4,42,701
l-nM_U1qpko_5,17,291
l5_DDqck4Rs_0,31,728
l8LTcZJ-_8k_0,8,288
l8LTcZJ-_8k_1,22,661
l8LTcZJ-_8k_10,36,980
l8LTcZJ-_8k_11,12,262
l8LTcZJ-_8k_12,27,666
l8LTcZJ-_8k_13,24,655
l8LTcZJ-_8k_14,22,591
l8LTcZJ-_8k_15,15,797
l8LTcZJ-_8k_16,29,755
l8LTcZJ-_8k_17,29,651
l8LTcZJ-_8k_18,70,1680
l8LTcZJ-_8k_19,10,292
l8LTcZJ-_8k_2,34,902
l8LTcZJ-_8k_20,67,1805
l8LTcZJ-_8k_21,55,1082
l8LTcZJ-_8k_22,38,838
l8LTcZJ-_8k_3,22,605
l8LTcZJ-_8k_4,15,345
l8LTcZJ-_8k_5,30,630
l8LTcZJ-_8k_6,18,487
l8LTcZJ-_8k_7,14,258
l8LTcZJ-_8k_8,24,669
l8LTcZJ-_8k_9,18,334
lEsFI5YJGDo_0,24,845
lEsFI5YJGDo_1,9,198
lEsFI5YJGDo_10,26,559
lEsFI5YJGDo_11,16,370
lEsFI5YJGDo_12,27,668
lEsFI5YJGDo_13,14,287
lEsFI5YJGDo_2,10,342
lEsFI5YJGDo_3,23,555
lEsFI5YJGDo_4,14,264
lEsFI5YJGDo_5,14,219
lEsFI5YJGDo_6,19,463
lEsFI5YJGDo_7,15,410
lEsFI5YJGDo_8,26,547
lEsFI5YJGDo_9,36,809
lKTeLK8nq8w_0,23,452
lKTeLK8nq8w_1,14,309
lKTeLK8nq8w_2,15,486
lKTeLK8nq8w_3,22,406
lKTeLK8nq8w_4,15,358
lKTeLK8nq8w_5,35,703
lKTeLK8nq8w_6,43,681
lKTeLK8nq8w_7,21,575
lKTeLK8nq8w_8,35,940
lTfsqoo-jKg_0,14,404
lTfsqoo-jKg_1,19,413
lTfsqoo-jKg_2,11,306
lTfsqoo-jKg_3,12,349
lTfsqoo-jKg_4,15,219
lTfsqoo-jKg_5,11,254
lTfsqoo-jKg_6,25,594
lTfsqoo-jKg_7,35,1331
lTfsqoo-jKg_8,10,277
lTfsqoo-jKg_9,8,212
lUNNDDsm7R8_0,42,794
lUNNDDsm7R8_1,71,1673
lUNNDDsm7R8_2,75,1635
lUNNDDsm7R8_3,50,1273
lVj6ZdyW9pI_0,18,493
lVj6ZdyW9pI_1,21,509
lWXjdWvB0VI_0,34,981
lWvaIexY2WU_0,27,692
lWvaIexY2WU_1,38,252
lWvaIexY2WU_2,48,1833
lWvaIexY2WU_3,44,1488
laxadgca3Fo_0,20,534
lbx3eu8LUl8_0,16,658
lbx3eu8LUl8_1,17,406
liJO1yIFsJs_0,20,667
lksy-At0vxc_0,56,1902
lksy-At0vxc_1,44,1425
lksy-At0vxc_2,25,813
lksy-At0vxc_3,55,1569
lksy-At0vxc_4,31,723
ll10nEjTvGE_0,25,791
ll10nEjTvGE_1,19,571
ll10nEjTvGE_2,29,761
ll10nEjTvGE_3,24,609
ll10nEjTvGE_4,21,592
lo0R1mvjDT8_0,24,626
lo0R1mvjDT8_1,23,503
lo0R1mvjDT8_2,34,918
lo0R1mvjDT8_3,31,894
lo0R1mvjDT8_4,37,1313
lo0R1mvjDT8_5,22,713
lp9vkkimXqg_0,14,388
lp9vkkimXqg_1,84,2650
lp9vkkimXqg_10,14,391
lp9vkkimXqg_11,15,456
lp9vkkimXqg_12,12,393
lp9vkkimXqg_13,16,717
lp9vkkimXqg_14,13,463
lp9vkkimXqg_15,50,1319
lp9vkkimXqg_16,34,1094
lp9vkkimXqg_17,10,367
lp9vkkimXqg_18,14,369
lp9vkkimXqg_19,49,1744
lp9vkkimXqg_2,28,890
lp9vkkimXqg_20,10,393
lp9vkkimXqg_3,15,417
lp9vkkimXqg_4,19,398
lp9vkkimXqg_5,13,354
lp9vkkimXqg_6,31,818
lp9vkkimXqg_7,18,631
lp9vkkimXqg_8,31,876
lp9vkkimXqg_9,8,296
lpF-yBYou0s_0,43,590
lpF-yBYou0s_1,28,611
lpF-yBYou0s_2,43,1190
lpF-yBYou0s_3,24,526
ltA1VF_DUSc_0,21,745
luQfWSfb1s0_0,19,519
luQfWSfb1s0_1,15,422
luQfWSfb1s0_10,20,496
luQfWSfb1s0_11,20,563
luQfWSfb1s0_12,26,780
luQfWSfb1s0_13,28,791
luQfWSfb1s0_14,29,855
luQfWSfb1s0_15,27,681
luQfWSfb1s0_16,36,895
luQfWSfb1s0_17,21,580
luQfWSfb1s0_18,28,759
luQfWSfb1s0_19,14,360
luQfWSfb1s0_2,29,832
luQfWSfb1s0_20,27,644
luQfWSfb1s0_3,26,798
luQfWSfb1s0_4,48,1606
luQfWSfb1s0_5,20,682
luQfWSfb1s0_6,13,484
luQfWSfb1s0_7,16,420
luQfWSfb1s0_8,24,777
luQfWSfb1s0_9,18,460
lzVA--tIse0_0,20,860
lzVA--tIse0_1,20,722
lzVA--tIse0_2,23,988
lzyVWNrkgbQ_0,19,345
lzyVWNrkgbQ_1,38,711
lzyVWNrkgbQ_2,40,818
m0-DH0k115I_0,39,776
m0-DH0k115I_1,24,882
m7SJs73SF8w_0,20,563
m7SJs73SF8w_1,39,1189
m7SJs73SF8w_2,18,621
m7SJs73SF8w_3,18,436
m8tzdtrgFUA_0,11,322
m8tzdtrgFUA_1,13,268
m8tzdtrgFUA_2,11,316
m8tzdtrgFUA_3,10,140
m8tzdtrgFUA_4,32,731
m8tzdtrgFUA_5,15,291
m8tzdtrgFUA_6,27,927
m8tzdtrgFUA_7,8,207
m8tzdtrgFUA_8,18,411
m8tzdtrgFUA_9,10,217
mHEtr7PHxoA_0,82,2480
mHEtr7PHxoA_1,70,3573
mHIvH6Nnrls_0,9,287
mHIvH6Nnrls_1,25,716
mHIvH6Nnrls_2,14,322
mHIvH6Nnrls_3,21,708
mHIvH6Nnrls_4,29,1178
mHIvH6Nnrls_5,18,727
mHIvH6Nnrls_6,15,535
mI50zj8cTNw_0,21,694
mI50zj8cTNw_1,30,986
mI50zj8cTNw_2,20,720
mI50zj8cTNw_3,17,585
mI50zj8cTNw_4,28,613
mKP6TVuixWg_0,61,2054
mKP6TVuixWg_1,16,493
mKP6TVuixWg_2,17,526
mKP6TVuixWg_3,33,795
mKP6TVuixWg_4,15,443
mKP6TVuixWg_5,51,1908
mKP6TVuixWg_6,33,898
mL2v-sODUZ8_0,58,1535
mL2v-sODUZ8_1,26,775
mL2v-sODUZ8_2,28,682
mL2v-sODUZ8_3,51,1265
mMeGgB9-hSE_0,20,682
mMeGgB9-hSE_1,35,1266
mMeGgB9-hSE_2,20,833
mN1Z5xEOy10_0,19,728
mN1Z5xEOy10_1,12,1302
mN1Z5xEOy10_2,33,739
mN1Z5xEOy10_3,14,470
mN1Z5xEOy10_4,19,1892
mNurUl_Q2UY_0,21,746
mO4H5S_Q7aU_0,55,1629
mOnyMWhb5Ac_0,30,1041
mOnyMWhb5Ac_1,22,473
mQTaEIrNxnQ_0,30,760
mQTaEIrNxnQ_1,38,1358
mQTaEIrNxnQ_2,34,923
mQTaEIrNxnQ_3,32,743
mQTaEIrNxnQ_4,37,961
mQTaEIrNxnQ_5,17,471
mQTaEIrNxnQ_6,24,503
mRPIse3OO74_0,24,864
mRPIse3OO74_1,44,1125
mRPIse3OO74_2,31,1234
mRPIse3OO74_3,15,580
mRPIse3OO74_4,30,392
mRPIse3OO74_5,14,355
mRPIse3OO74_6,34,1055
mRnEJOLkhp8_0,32,12
mRnEJOLkhp8_1,17,23
mRnEJOLkhp8_10,28,311
mRnEJOLkhp8_2,16,204
mRnEJOLkhp8_3,37,588
mRnEJOLkhp8_4,16,135
mRnEJOLkhp8_5,27,230
mRnEJOLkhp8_6,40,432
mRnEJOLkhp8_7,17,256
mRnEJOLkhp8_8,21,176
mRnEJOLkhp8_9,24,269
mSWwz7dXUP8_0,29,647
mW8eL4e7Wrg_0,26,832
mW8eL4e7Wrg_1,24,711
mW8eL4e7Wrg_2,18,794
mW8eL4e7Wrg_3,19,558
mW8eL4e7Wrg_4,65,2004
mW8eL4e7Wrg_5,27,905
mW8eL4e7Wrg_6,22,677
mW8eL4e7Wrg_7,26,1087
mW8eL4e7Wrg_8,24,815
mXdvCxLbpuY_0,16,469
mXdvCxLbpuY_1,20,517
maO6KmmgcB8_0,30,1119
maO6KmmgcB8_1,25,982
mgovo8VYtvk_0,48,1165
mgovo8VYtvk_1,15,357
mgovo8VYtvk_10,26,327
mgovo8VYtvk_11,25,684
mgovo8VYtvk_12,70,1407
mgovo8VYtvk_13,38,799
mgovo8VYtvk_14,12,436
mgovo8VYtvk_15,34,958
mgovo8VYtvk_16,33,986
mgovo8VYtvk_17,14,336
mgovo8VYtvk_18,41,1181
mgovo8VYtvk_19,19,430
mgovo8VYtvk_2,40,808
mgovo8VYtvk_20,26,743
mgovo8VYtvk_21,39,1103
mgovo8VYtvk_22,44,1195
mgovo8VYtvk_23,68,1907
mgovo8VYtvk_24,19,521
mgovo8VYtvk_25,24,896
mgovo8VYtvk_26,50,1092
mgovo8VYtvk_27,25,396
mgovo8VYtvk_28,26,565
mgovo8VYtvk_29,16,212
mgovo8VYtvk_3,23,679
mgovo8VYtvk_30,32,799
mgovo8VYtvk_31,13,377
mgovo8VYtvk_32,21,467
mgovo8VYtvk_33,31,807
mgovo8VYtvk_34,25,544
mgovo8VYtvk_35,33,588
mgovo8VYtvk_36,31,655
mgovo8VYtvk_4,18,615
mgovo8VYtvk_5,19,471
mgovo8VYtvk_6,25,668
mgovo8VYtvk_7,17,443
mgovo8VYtvk_8,19,439
mgovo8VYtvk_9,27,730
mgpoY1-110U_0,31,937
mgpoY1-110U_1,18,537
mgpoY1-110U_2,19,508
mgpoY1-110U_3,25,680
mgpoY1-110U_4,23,627
mgpoY1-110U_5,29,966
mgpoY1-110U_6,14,512
mjQfQx2K__8_0,23,656
mjQfQx2K__8_1,25,564
mjQfQx2K__8_10,57,1521
mjQfQx2K__8_11,29,1247
mjQfQx2K__8_12,26,1035
mjQfQx2K__8_2,50,1716
mjQfQx2K__8_3,20,644
mjQfQx2K__8_4,27,641
mjQfQx2K__8_5,32,796
mjQfQx2K__8_6,23,704
mjQfQx2K__8_7,28,1273
mjQfQx2K__8_8,21,785
mjQfQx2K__8_9,45,1354
mjYeEikLR8I_0,15,563
mjYeEikLR8I_1,19,804
mkkoJ2iVbGs_0,16,490
mkkoJ2iVbGs_1,17,693
mkkoJ2iVbGs_2,11,670
mkkoJ2iVbGs_3,14,328
mkkoJ2iVbGs_4,36,877
mkkoJ2iVbGs_5,16,535
mkkoJ2iVbGs_6,24,831
mkkoJ2iVbGs_7,21,615
mkkoJ2iVbGs_8,8,294
mn8_HvzbN5c_0,35,1414
mn8_HvzbN5c_1,35,1150
mn8_HvzbN5c_2,74,2227
mpfSRGHFY0g_0,31,876
mpfSRGHFY0g_1,21,678
mrQIrm6hYMQ_0,20,468
mrQIrm6hYMQ_1,20,428
mrQIrm6hYMQ_2,41,919
muOYAxkG-Zo_0,24,573
muOYAxkG-Zo_1,29,712
muOYAxkG-Zo_10,25,624
muOYAxkG-Zo_2,22,561
muOYAxkG-Zo_3,28,839
muOYAxkG-Zo_4,28,762
muOYAxkG-Zo_5,38,1149
muOYAxkG-Zo_6,31,837
muOYAxkG-Zo_7,20,412
muOYAxkG-Zo_8,23,594
muOYAxkG-Zo_9,26,772
mud6tEqFiEM_0,32,1196
mud6tEqFiEM_1,16,323
mud6tEqFiEM_2,43,1254
mud6tEqFiEM_3,13,313
mud6tEqFiEM_4,20,573
mud6tEqFiEM_5,13,492
mud6tEqFiEM_6,32,1262
mud6tEqFiEM_7,21,880
mw_ZwML0SbY_0,58,1913
mw_ZwML0SbY_1,38,1445
mxFU6TrHChY_0,48,1317
mxFU6TrHChY_1,21,467
mxFU6TrHChY_10,15,448
mxFU6TrHChY_2,22,747
mxFU6TrHChY_3,28,859
mxFU6TrHChY_4,46,1045
mxFU6TrHChY_5,22,685
mxFU6TrHChY_6,25,835
mxFU6TrHChY_7,48,1280
mxFU6TrHChY_8,36,1448
mxFU6TrHChY_9,36,1061
mxa4KXSz9rw_0,9,295
mxa4KXSz9rw_1,15,553
mxa4KXSz9rw_10,8,301
mxa4KXSz9rw_11,14,381
mxa4KXSz9rw_2,18,575
mxa4KXSz9rw_3,9,292
mxa4KXSz9rw_4,10,315
mxa4KXSz9rw_5,18,615
mxa4KXSz9rw_6,11,311
mxa4KXSz9rw_7,13,360
mxa4KXSz9rw_8,38,1030
mxa4KXSz9rw_9,16,451
mzTHW2dtbs4_0,36,783
mzTHW2dtbs4_1,46,1068
mzTHW2dtbs4_2,25,565
mzTHW2dtbs4_3,79,1559
mziQcFSsdRI_0,30,847
mziQcFSsdRI_1,30,893
mziQcFSsdRI_2,23,617
n-sgVVTE9Io_0,27,944
n-sgVVTE9Io_1,17,424
n-sgVVTE9Io_2,46,1187
n-sgVVTE9Io_3,35,1067
n2BuwHbdilY_0,23,1452
n2BuwHbdilY_1,29,1266
n2BuwHbdilY_2,16,400
n2BuwHbdilY_3,26,1977
n4xRx0J3rYQ_0,19,468
n4xRx0J3rYQ_1,45,1174
n4xRx0J3rYQ_10,25,724
n4xRx0J3rYQ_11,32,1103
n4xRx0J3rYQ_12,41,1195
n4xRx0J3rYQ_13,26,787
n4xRx0J3rYQ_2,49,1215
n4xRx0J3rYQ_3,25,803
n4xRx0J3rYQ_4,26,680
n4xRx0J3rYQ_5,32,1187
n4xRx0J3rYQ_6,45,1644
n4xRx0J3rYQ_7,17,585
n4xRx0J3rYQ_8,50,1357
n4xRx0J3rYQ_9,29,757
n5J1ZkGUGnU_0,20,357
n5J1ZkGUGnU_1,35,799
n5J1ZkGUGnU_2,16,347
n5J1ZkGUGnU_3,30,571
n5J1ZkGUGnU_4,30,753
n5MU2-GFjo8_0,30,1223
n5MU2-GFjo8_1,16,601
n5MU2-GFjo8_2,39,1958
n5MU2-GFjo8_3,20,500
n5MU2-GFjo8_4,50,1935
n7K5SpMrQt0_0,18,388
n7K5SpMrQt0_1,28,688
n7K5SpMrQt0_2,23,454
n7K5SpMrQt0_3,26,519
n7K5SpMrQt0_4,25,816
n7K5SpMrQt0_5,23,543
n7K5SpMrQt0_6,29,669
nAhn8-kZpM8_0,53,1953
nAhn8-kZpM8_1,14,602
nD1R4UedEDo_0,30,926
nD1R4UedEDo_1,25,784
nD1R4UedEDo_10,56,1900
nD1R4UedEDo_11,21,597
nD1R4UedEDo_12,18,617
nD1R4UedEDo_13,21,644
nD1R4UedEDo_2,13,335
nD1R4UedEDo_3,14,450
nD1R4UedEDo_4,25,1018
nD1R4UedEDo_5,30,1000
nD1R4UedEDo_6,35,1323
nD1R4UedEDo_7,18,554
nD1R4UedEDo_8,31,969
nD1R4UedEDo_9,26,705
nDXKvarLEOM_0,11,276
nDXKvarLEOM_1,11,639
nDXKvarLEOM_2,17,613
nDXKvarLEOM_3,18,673
nErOMpqvcRg_0,40,1074
nErOMpqvcRg_1,14,493
nErOMpqvcRg_2,70,2001
nF0AMbTH4VM_0,37,1184
nGah7qST1dI_0,10,193
nGah7qST1dI_1,19,399
nGah7qST1dI_2,13,385
nGah7qST1dI_3,42,631
nGah7qST1dI_4,39,1038
nHMHePX9WoU_0,16,424
nHMHePX9WoU_1,15,378
nHMHePX9WoU_2,25,873
nHP7l5zAwGA_0,14,656
nHP7l5zAwGA_1,54,1851
nHP7l5zAwGA_2,39,1456
nHP7l5zAwGA_3,34,1015
nISNBD3I95A_0,24,916
nKiC9sEP2vM_0,50,1453
nKiC9sEP2vM_1,31,1191
nKiC9sEP2vM_10,51,1774
nKiC9sEP2vM_11,37,1316
nKiC9sEP2vM_12,42,1319
nKiC9sEP2vM_13,20,709
nKiC9sEP2vM_2,34,926
nKiC9sEP2vM_3,32,1032
nKiC9sEP2vM_4,25,1117
nKiC9sEP2vM_5,25,856
nKiC9sEP2vM_6,29,822
nKiC9sEP2vM_7,49,760
nKiC9sEP2vM_8,20,576
nKiC9sEP2vM_9,39,991
nM5S3xxNOlQ_0,26,780
nM5S3xxNOlQ_1,32,1054
nM5S3xxNOlQ_2,26,596
nM5S3xxNOlQ_3,28,770
nM5S3xxNOlQ_4,17,483
nM5S3xxNOlQ_5,25,580
nM5S3xxNOlQ_6,30,970
nM5S3xxNOlQ_7,11,351
nM5S3xxNOlQ_8,12,274
nM5S3xxNOlQ_9,9,304
nNFDj9fRAqE_0,30,733
nQ7txb1MtG0_0,47,1167
nQ7txb1MtG0_1,34,899
nTBKtwqPIYw_0,30,635
nTBKtwqPIYw_1,42,823
nTBKtwqPIYw_2,19,871
nTBKtwqPIYw_3,22,531
nTBKtwqPIYw_4,46,1097
nTBKtwqPIYw_5,14,500
nTBKtwqPIYw_6,23,483
nZEPf7a8GbI_0,29,681
nZEPf7a8GbI_1,22,741
ngp7s5Wvde0_0,22,1070
ngp7s5Wvde0_1,30,918
ngp7s5Wvde0_2,35,1254
ngp7s5Wvde0_3,44,1871
ngp7s5Wvde0_4,32,990
nhD9WSEIspQ_0,36,863
nhD9WSEIspQ_1,20,522
nhD9WSEIspQ_2,55,1434
nhD9WSEIspQ_3,35,895
nhD9WSEIspQ_4,30,574
nhD9WSEIspQ_5,16,295
niX_m3aMxhQ_0,19,328
niX_m3aMxhQ_1,47,1235
niX_m3aMxhQ_2,33,771
niX_m3aMxhQ_3,25,691
nmWplIQhvoA_0,14,295
nmWplIQhvoA_1,26,581
nmWplIQhvoA_2,12,407
nmWplIQhvoA_3,26,615
npIVLL_fTf0_0,16,618
npIVLL_fTf0_1,30,1010
npIVLL_fTf0_10,27,887
npIVLL_fTf0_2,41,1147
npIVLL_fTf0_3,41,1262
npIVLL_fTf0_4,24,918
npIVLL_fTf0_5,22,774
npIVLL_fTf0_6,68,1890
npIVLL_fTf0_7,23,851
npIVLL_fTf0_8,24,824
npIVLL_fTf0_9,26,739
nsLACXjD4KU_0,29,1146
nsLACXjD4KU_1,17,567
nsLACXjD4KU_2,13,507
nsLACXjD4KU_3,33,1150
nw6Kf3AtCz4_0,17,334
nw6Kf3AtCz4_1,16,414
nw6Kf3AtCz4_10,9,290
nw6Kf3AtCz4_11,11,242
nw6Kf3AtCz4_12,27,632
nw6Kf3AtCz4_13,15,397
nw6Kf3AtCz4_14,17,482
nw6Kf3AtCz4_15,12,342
nw6Kf3AtCz4_16,41,1057
nw6Kf3AtCz4_17,15,386
nw6Kf3AtCz4_18,19,450
nw6Kf3AtCz4_19,11,242
nw6Kf3AtCz4_2,35,814
nw6Kf3AtCz4_20,19,334
nw6Kf3AtCz4_21,27,527
nw6Kf3AtCz4_22,49,1253
nw6Kf3AtCz4_23,39,710
nw6Kf3AtCz4_24,15,442
nw6Kf3AtCz4_25,26,723
nw6Kf3AtCz4_26,10,204
nw6Kf3AtCz4_27,32,875
nw6Kf3AtCz4_28,44,1153
nw6Kf3AtCz4_29,14,302
nw6Kf3AtCz4_3,17,378
nw6Kf3AtCz4_30,19,401
nw6Kf3AtCz4_31,21,504
nw6Kf3AtCz4_32,19,546
nw6Kf3AtCz4_4,23,544
nw6Kf3AtCz4_5,18,466
nw6Kf3AtCz4_6,10,257
nw6Kf3AtCz4_7,21,589
nw6Kf3AtCz4_8,19,314
nw6Kf3AtCz4_9,17,521
nxksB2kDJ6o_0,28,790
nxksB2kDJ6o_1,71,1704
nz2vkMyqfeE_0,62,1334
nz2vkMyqfeE_1,49,1053
nz2vkMyqfeE_2,50,1193
nz2vkMyqfeE_3,31,571
nz2vkMyqfeE_4,39,798
nz2vkMyqfeE_5,35,726
o1cRmT9qnOc_0,31,1074
o2bNnLOEEC0_0,7,181
o2bNnLOEEC0_1,8,179
o2bNnLOEEC0_2,12,390
o2bNnLOEEC0_3,8,218
o2miCpS7Hwo_0,22,713
o2miCpS7Hwo_1,20,734
o2miCpS7Hwo_2,58,1338
o4b7hjQwpv0_0,22,841
o4b7hjQwpv0_1,22,485
o4b7hjQwpv0_2,16,367
o4b7hjQwpv0_3,16,549
o4b7hjQwpv0_4,28,1021
o4b7hjQwpv0_5,25,668
o4b7hjQwpv0_6,14,599
o4b7hjQwpv0_7,22,697
o4b7hjQwpv0_8,18,623
o4b7hjQwpv0_9,11,578
o63doZKEIds_0,12,286
o63doZKEIds_1,15,323
o63doZKEIds_2,12,417
o63doZKEIds_3,31,1108
o63doZKEIds_4,18,533
o63doZKEIds_5,22,744
o63doZKEIds_6,26,837
o63doZKEIds_7,12,351
o63doZKEIds_8,12,309
o7vcTMAX9fQ_0,29,1096
o8OZGBDPD8M_0,38,869
o8OZGBDPD8M_1,28,501
o8OZGBDPD8M_2,34,1021
o8OZGBDPD8M_3,31,987
o8OZGBDPD8M_4,33,1249
o8OZGBDPD8M_5,46,1598
o8OZGBDPD8M_6,20,937
oANUXY3xXKM_0,25,439
oANUXY3xXKM_1,37,1089
oANUXY3xXKM_2,24,555
oANUXY3xXKM_3,17,609
oANUXY3xXKM_4,26,738
oANUXY3xXKM_5,16,378
oANUXY3xXKM_6,19,545
oANUXY3xXKM_7,27,634
oCsrnIomHos_0,39,860
oCsrnIomHos_1,47,1130
oCsrnIomHos_2,63,2199
oCsrnIomHos_3,40,1258
oCsrnIomHos_4,26,844
oDznO5w3v0U_0,25,1074
oDznO5w3v0U_1,21,511
oDznO5w3v0U_2,21,600
oGnKsroR0R0_0,11,323
oGnKsroR0R0_1,18,411
oGnKsroR0R0_10,27,762
oGnKsroR0R0_11,47,1245
oGnKsroR0R0_12,11,330
oGnKsroR0R0_13,22,649
oGnKsroR0R0_14,61,1163
oGnKsroR0R0_15,27,749
oGnKsroR0R0_16,15,354
oGnKsroR0R0_17,30,600
oGnKsroR0R0_2,40,1189
oGnKsroR0R0_3,29,694
oGnKsroR0R0_4,20,594
oGnKsroR0R0_5,60,1408
oGnKsroR0R0_6,11,178
oGnKsroR0R0_7,24,815
oGnKsroR0R0_8,24,470
oGnKsroR0R0_9,10,498
oHV99Y_EWfI_0,21,711
oHV99Y_EWfI_1,19,744
oHV99Y_EWfI_10,20,699
oHV99Y_EWfI_11,25,737
oHV99Y_EWfI_12,27,1020
oHV99Y_EWfI_13,18,524
oHV99Y_EWfI_2,23,765
oHV99Y_EWfI_3,21,549
oHV99Y_EWfI_4,17,635
oHV99Y_EWfI_5,21,599
oHV99Y_EWfI_6,17,526
oHV99Y_EWfI_7,21,603
oHV99Y_EWfI_8,25,890
oHV99Y_EWfI_9,20,636
oK951Y2N_k0_0,16,514
oNCvb0F-c88_0,26,567
oO61Ma17tRA_0,53,1761
oO61Ma17tRA_1,33,1191
oO61Ma17tRA_2,43,1447
oOhxCwkZsUI_0,23,538
oOhxCwkZsUI_1,23,634
oPvUDLhTrjI_0,37,775
oPvUDLhTrjI_1,29,688
oPvUDLhTrjI_10,69,1248
oPvUDLhTrjI_2,24,658
oPvUDLhTrjI_3,64,1758
oPvUDLhTrjI_4,30,497
oPvUDLhTrjI_5,26,484
oPvUDLhTrjI_6,27,637
oPvUDLhTrjI_7,23,591
oPvUDLhTrjI_8,22,494
oPvUDLhTrjI_9,28,677
oVqBUyKvgdU_0,74,3351
oVqBUyKvgdU_1,40,1881
oVqBUyKvgdU_2,23,709
oVqBUyKvgdU_3,41,2026
oVqBUyKvgdU_4,69,3153
oVqBUyKvgdU_5,30,1460
oW1OEsP7Dds_0,24,452
oW1OEsP7Dds_1,39,982
oW1OEsP7Dds_2,43,1080
oWAyEzyp2xQ_0,54,1393
oWAyEzyp2xQ_1,18,344
oWAyEzyp2xQ_10,48,1098
oWAyEzyp2xQ_11,26,950
oWAyEzyp2xQ_2,35,942
oWAyEzyp2xQ_3,42,720
oWAyEzyp2xQ_4,30,883
oWAyEzyp2xQ_5,22,559
oWAyEzyp2xQ_6,20,544
oWAyEzyp2xQ_7,35,591
oWAyEzyp2xQ_8,19,587
oWAyEzyp2xQ_9,31,696
oZkWWCQw2Js_0,26,1322
oZkWWCQw2Js_1,31,873
oZkWWCQw2Js_2,20,659
oaC1UATdtAg_0,39,1944
oaC1UATdtAg_1,33,784
oaC1UATdtAg_2,54,1857
oaC1UATdtAg_3,20,823
oaC1UATdtAg_4,30,832
obnOnuzb-Xw_0,14,604
obnOnuzb-Xw_1,15,346
obnOnuzb-Xw_2,31,471
obnOnuzb-Xw_3,21,839
obnOnuzb-Xw_4,20,514
oecQ9yDtfx0_0,39,1235
oecQ9yDtfx0_1,36,1177
oecQ9yDtfx0_2,25,698
ogGweZUAVtU_0,19,417
ogGweZUAVtU_1,30,577
ogGweZUAVtU_10,19,429
ogGweZUAVtU_11,18,519
ogGweZUAVtU_12,9,253
ogGweZUAVtU_13,10,301
ogGweZUAVtU_14,14,385
ogGweZUAVtU_15,15,519
ogGweZUAVtU_16,15,323
ogGweZUAVtU_17,17,606
ogGweZUAVtU_18,25,675
ogGweZUAVtU_19,19,346
ogGweZUAVtU_2,21,514
ogGweZUAVtU_20,17,447
ogGweZUAVtU_21,11,310
ogGweZUAVtU_22,22,733
ogGweZUAVtU_23,7,174
ogGweZUAVtU_24,16,350
ogGweZUAVtU_25,18,658
ogGweZUAVtU_26,17,549
ogGweZUAVtU_27,27,674
ogGweZUAVtU_28,14,285
ogGweZUAVtU_29,12,477
ogGweZUAVtU_3,16,415
ogGweZUAVtU_30,24,629
ogGweZUAVtU_31,12,315
ogGweZUAVtU_32,13,366
ogGweZUAVtU_33,24,538
ogGweZUAVtU_34,17,525
ogGweZUAVtU_35,13,316
ogGweZUAVtU_36,23,653
ogGweZUAVtU_37,13,295
ogGweZUAVtU_38,16,397
ogGweZUAVtU_39,10,237
ogGweZUAVtU_4,36,796
ogGweZUAVtU_40,17,347
ogGweZUAVtU_41,12,327
